title,url,text,filepath
Probate Forms | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/37/probate-forms.html,"Probate Forms
Where can I find court approved forms?
The Virginia Judicial System has a number of forms for each court available on the court's form page. You can also access forms by entering the form number or a keyword in the search box on the court's form page, which is located in the upper right hand corner of each page above the navigation column.
Circuit Court Forms
Information Forms
Probate Information Form (Form # CC-1650)
- https://www.vacourts.gov/forms/circuit/cc1650.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1650inst.pdf
Probate Tax Return (Form # CC-1651)
- https://www.vacourts.gov/forms/circuit/cc1651.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1651inst.pdf
Incapacitated Adult Information Form (Form # CC-1652)
- https://www.vacourts.gov/forms/circuit/cc1652.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1652inst.pdf
Guardian of Minor Information Form (Form # CC-1653)
- https://www.vacourts.gov/forms/circuit/cc1653.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1653inst.pdf
Trust Information Form (Form # CC-1654)
- https://www.vacourts.gov/forms/circuit/cc1654.pdf
- Instructions https://www.vacourts.gov/forms/circuit/cc1654inst.pdf
General
Addendum to Petition for Appointment of Guardian or Conservator- Under Seal (Form # CC-1642)
Report of Guardian for an Incapacitated Person Probate Tax Return (Form # CC-1644)
- https://www.vacourts.gov/forms/circuit/cc1644.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1644inst.pdf
List of Heirs (Form # CC-1611)
- https://www.vacourts.gov/forms/circuit/cc1611.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1611inst.pdf
Certificate of Creditor or Person Other Than a Distributee (Form # CC-1609)
- https://www.vacourts.gov/forms/circuit/cc1609.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1609inst.pdf
Consent of Nonresident Fiduciary for Service of Process (Form # CC-1610)
- https://www.vacourts.gov/forms/circuit/cc1610.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1610inst.pdf
Real Estate Affidavit (Form # CC-1612)
- https://www.vacourts.gov/forms/circuit/cc1612.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1612inst.pdf
Notice Regarding Estate (Form # CC-1616)
- https://www.vacourts.gov/forms/circuit/cc1616.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1616inst.pdf
Affidavit of Notice Regarding Estate of (Form # CC-1617)
- https://www.vacourts.gov/forms/circuit/cc1617.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1617inst.pdf
Waiver of Notice of Probate or Qualification (Form # CC-1618)
- https://www.vacourts.gov/forms/circuit/cc1618.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1618inst.pdf
Power of Attorney for New or Additional Bond (Form # CC-1619)
Petition for Amendment of a Death Certificate (Form # CC-1453)
Inventory
Inventory for Decedent’s Estate (Form # CC-1670)
- https://www.vacourts.gov/forms/circuit/cc1670.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1670inst.pdf
Inventory for Incapacitated Adult (Form # CC-1671)
- https://www.vacourts.gov/forms/circuit/cc1671.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1671inst.pdf
Inventory for Estate of Minor (Form # CC-1672)
- https://www.vacourts.gov/forms/circuit/cc1672.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1672inst.pdf
Inventory for Trust (Form # CC-1673)
- https://www.vacourts.gov/forms/circuit/cc1673.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1673inst.pdf
Accounting
Account for Decedent’s Estate (Form # CC-1680)
- https://www.vacourts.gov/forms/circuit/cc1680.pdf
- Instructions & Sample: https://www.vacourts.gov/forms/circuit/cc1680inst.pdf
Statement in Lieu of Settlement of Account for Decedent’s Estate Pursuant to Va. Code §64.2-1314 (Form # CC-1681)
- https://www.vacourts.gov/forms/circuit/cc1681.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1681inst.pdf
Account for Incapacitated Adult (Form # CC-1682)
- https://www.vacourts.gov/forms/circuit/cc1682.pdf
- Instructions & Sample: https://www.vacourts.gov/forms/circuit/cc1682inst.pdf
Account for Minor (Form # CC-1683)
- https://www.vacourts.gov/forms/circuit/cc1683.pdf
- Instructions & Sample: https://www.vacourts.gov/forms/circuit/cc1683inst.pdf
Account for Trust (Form # CC-1684)
- https://www.vacourts.gov/forms/circuit/cc1684.pdf
- Instructions & Sample: https://www.vacourts.gov/forms/circuit/cc1684inst.pdf
Wills
Deposition of Witness to Will Without Self-Proving Clause (Form # CC-1601)
- https://www.vacourts.gov/forms/circuit/cc1601.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1601inst.pdf
Deposition of Witness to Prove Holographic Will (Form # CC-1602)
- https://www.vacourts.gov/forms/circuit/cc1602.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1602inst.pdf
Deposition of Witness to Prove Signatures of Deceased Attesting Witnesses and of the Testator (Form # CC-1603)
- https://www.vacourts.gov/forms/circuit/cc1603.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1603inst.pdf
Proof of Holographic Will and Proof of Will of Person in Military Service (Form # CC-1604)
- https://www.vacourts.gov/forms/circuit/cc1604.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1604inst.pdf
Waiver of Qualification (Form # CC-1608)
- https://www.vacourts.gov/forms/circuit/cc1608.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1608inst.pdf",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/37/probate-forms.html
Page has moved,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/29/,Click here...,/home/alex/va_courts_website/selfhelp.vacourts.gov/node/29/index.html
Screenshots of Court Forms Page | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/29/screenshots-court-forms-page.html,"23 Apr 2025
Guide to Virginia Legal Information Resources (2025)
An updated Guide to Virginia Legal Information Resources has been released…
Continue Reading10 Apr 2025
Access to Justice Listening Tour for Greater Richmond
The Access to Justice Commission of the Supreme Court of Virginia Invites…
Continue Reading",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/29/screenshots-court-forms-page.html
Civil Legal Response to COVID-19 in Virginia | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/57/civil-legal-response-covid-19-virginia.html,"Civil Legal Response to COVID-19 in Virginia
During the COVID-19 crisis, Legal Aid programs are available to provide assistance and legal information on housing, public benefits and other issues which can be found here.
To reach your local Legal Aid office please contact 1-866-LEGLAID (1-866-534-5243) or visit https://www.valegalaid.org/covid-19-civil-legal-resources-and-information
Last updated on .",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/57/civil-legal-response-covid-19-virginia.html
Access to Justice Listening Tour for Greater Richmond | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/77/access-justice-listening-tour-greater-richmond.html,"Access to Justice Listening Tour for Greater Richmond
The Access to Justice Commission of the Supreme Court of Virginia
Invites you to a
Public Hearing on Legal Services and Access to Justice in Greater Richmond
We want to hear about your experiences and frustrations:
- Has it been difficult to find legal help for yourself, your family or your business?
- What happened when you couldn’t find legal help when you needed it?
- Have you had challenges using and appearing in Virginia courts?
- Have you required translation help with legal matters?
- What are your experiences with the forms required for legal assistance and lawsuits?
- Do you have ideas for how to make legal help more available in your community?
Come share your experiences with us in person
Richmond Public Library, Main Library Activity Room
101 E. Franklin Street
Richmond, VA 3219
Thursday, April 10, 5 – 7 pm
Free pizza and light refreshments will be served.
This is an informal event. Contact information is provided in the flyer below.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/77/access-justice-listening-tour-greater-richmond.html
Change of Name Forms | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/42/change-name-forms.html,"Change of Name Forms
Where can I find court approved forms?
The Virginia Judicial System has a number of forms for each court available on the court's form page. You can also access forms by entering the form number or a keyword in the search box on the court's form page, which is located in the upper right hand corner of each page above the navigation column.
Circuit Court
Application for Change of Name- Adult (Form #CC-1411)
- https://www.vacourts.gov/forms/circuit/cc1411.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1411inst.pdf
Application for Change of Name-Minor (Form #CC-1427)
Last updated on .",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/42/change-name-forms.html
Supreme Court of Virginia Declares Judicial Emergency | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/56/supreme-court-virginia-declares-judicial-emergency.html,"Supreme Court of Virginia Declares Judicial Emergency
On March 16, 2020 the Supreme Court of Virginia issued an order declaring a judicial emergency for all district and circuit courts of the Commonwealth to protect the health and safety of court employees, litigants, judges, and the general public.
Changes to Virginia Circuit and District court operations in response to COVID-19 can be found here.
Last updated on .",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/56/supreme-court-virginia-declares-judicial-emergency.html
New publication - Options in Virginia to Help Another Person Make Decisions | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/60/new-publication-options-virginia-help-another-person-make-decisions.html,"New publication - Options in Virginia to Help Another Person Make Decisions
This short publication from Virginia WINGS (Working Interdisciplinary Networks of Guardianship Stakeholders) covers ""Choices less restrictive than Guardianship and Conservatorship.""
It outlines health/personal and financial decision-making options, with a list of additional resources.
Access it here - http://vacourts.gov/courts/circuit/resources/guardian_options_pamphlet.pdf
Last updated on .",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/60/new-publication-options-virginia-help-another-person-make-decisions.html
FAQs | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/18/faqs.html,"FAQs
Frequently Asked Questions
These frequently asked questions and their answers are from the ""Frequently Asked Questions"" that appear on the Virginia Judiciary website.
A. General Information
1. What kind of information is available on Virginia’s Judicial System website?
The sitemap displays the information by topic that is available within Virginia’s Judicial System website.
2. Where can I learn more about Virginia courts?
The Virginia’s Court System page contains information on all courts in Virginia. This may include the court's schedule, policies, or directions to the courthouse.
3. Where can I find answers to questions about the federal court system or a case filed in a federal court?
Several federal resources are located on the Federal Links section of the State Law Library page. Questions about a particular case in the federal judiciary should be directed to the court in which the case was or will be heard.
B. Information About Cases
1. Where can I get general information about how different types of cases are processed in Virginia?
The Topics page of the Virginia Judicial System Court Self-Help website provides general information about select case types.
The General District Court Manual and the Juvenile and Domestic Relations District Court Manual include detailed information on case procedures for both criminal and civil cases. For information on circuit court cases, there is a manual for civil case procedures and one for criminal cases.
2. Where can I get information about a specific case that was filed in Virginia?
The Case Status and Information page contains links to online case systems that allow you to search in all the general district courts and most circuit courts. If you know where the case was or will be heard, you can search by the plaintiff or defendant's name, the case number, or date of hearing. Statewide criminal case searches based on the case number or name of the defendant can be performed also.
For additional information about a particular case, contact the clerk's office for the court where the case is filed. Virginia's Courts System page contains links to information on all courts in Virginia.
C. Assistance with Legal Issues
1. Where can I do my own research about the law?
A number of sources for legal information are available in the Legal Links section of the State Law Library page. You can also link to Virginia Codes, Rules and Statutes and the listing of Virginia Public Law Libraries, which provides contact information for local public law libraries in Virginia.
AALL, the American Association of Law Libraries, has an online legal information resource. It covers U.S. states, the District of Columbia, U.S. territories, U.S. Federal government, and Canada. It includes session laws, codes, registers, and court opinions.
Online Legal Information Resources - AALL (aallnet.org)
2. If I want to look up a statute, where can I access the Code of Virginia?
The Code of Virginia is available on the Virginia General Assembly's Legislative Information System website. This electronic version does not provide cross-references to cases and law review articles, as does the official print version of the Code of Virginia, VIRGINIA CODE ANNOTATED. The annotated Code is available at Virginia Public Law Libraries and may be at other public libraries in Virginia.
3. If I need legal advice, where can I find a lawyer?
The Virginia State Bar offers a Lawyer Referral Service, that allows you to have an initial consultation with an attorney for a reduced fee. The toll-free telephone number is 1-800- 552-7977. Information about free and low-cost civil litigation services in Virginia is available at the Virginia Legal Aid website. Their website includes information to help determine if a person qualifies for legal assistance based on where they live and their income. The Virginia State Bar also offers this publication for low- and modest-income Virginians: Free and Low Cost Legal Resources.
4. Where can I find court forms on Virginia’s Judicial System Web site?
Links to most forms and instructions are available on the Forms page. Only those forms that can be submitted to the court by a member of the public may be completed online and printed for submission to the court.
5. What should I do if I have found the court form I need on Virginia’s Judicial System Web site, but I am unable to access the form?
Forms are available as Adobe Acrobat PDF documents. The Adobe Reader (free from Adobe) allows you to view, complete and print PDF documents. If you have problems with a form, please review the troubleshooting information in Adobe's support knowledgebase.
Some forms listed are completed by the court or court personnel and are for “court use only.”
- If you are unable to locate or access a Virginia court form that is available to the public, contact the Webmaster.
- If the form is not available to the public, contact the clerk's office for the court in which your case will be heard. The Virginia’s Court System page contains information on all courts in Virginia.
6. Where can I find a complete listing of court forms on Virginia’s Judicial System website?
7. If I want to file a court case, where can I get information or assistance?
A number of resources are available for information on filing a civil case in Virginia, including:
- The clerk's office for the court in which you plan to file a case. Virginia's Court System page contains links to information on all courts in Virginia.
- The advice of a lawyer:
- The Virginia State Bar offers the Virginia Lawyer Referral Service, through which you may have an initial consultation with an attorney for a reduced fee. The toll-free number is 1-800-552-7977.
- VALegal Aid has programs in Virginia to provide free and low-cost legal assistance in civil cases to qualifying low-income individuals. Their website provides information about their services and information to help determine if a person qualifies for legal assistance based on where they live and their income.
8. If I cannot be present on the date scheduled, how can I get a new date for my case?
Contact the clerk's office for the court in which your case is filed for more information about the possibility of changing your court date. Each court sets its own policy on the rescheduling of court hearings, known as a ""continuance"". Virginia's Court System page contains links to information on all courts in Virginia.
D. Traffic Cases
1. How can I pay my ticket without going to court?
If the summons you received indicates the offense is “prepayable,” you may follow the instructions on the summons to pay your ticket without going to court. You may abe able to pay the ticket online. Links to online payment systems are on the How to Pay Traffic Tickets and Other Offenses page. How soon you may use this option depends upon when the local court enters information regarding your case into the state database. Note: Most courts enter traffic ticket information within 10 business days.
2. How can I verify that my online payment of a “prepayable” ticket has been accepted?
You can check the Virginia Judiciary Online Case Information system to locate your case online and verify the status using the ""Case Details"" screen. Payments made before 3:30 pm will be appear in the system on the following business day, or within two (2) business days if payment was made on a Friday. If your case is shown as still not paid on the ""Case Details"" screen, you can call the clerk of the local court to confirm receipt of payment.
3. If I have lost my traffic ticket, what should I do?
- Contact the law enforcement agency that issued the citation:
- Look for your case with a name search on the Statewide Online Case Information System
4. Where can I get information about my Virginia driver’s license (operator’s permit) or the Virginia driver’s point system?
Virginia Department of Motor Vehicles:
- Records Services: Request a Copy of Your Driver or Vehicle Record
- Driver’s Services: Violations and Points
E. Child Custody, Visitation and Support
1. How do I file a court case for child custody, visitation or support?
- The Custody, Visitation & Support page of the Virginia Judicial System Self-Help website has general information on these topics.
- If there is no existing court order on child custody, visitation or support, a new case may be initiated through the Court Service Unit of a juvenile and domestic relations district court. Contact the local Court Service Unit for information from the Department of Juvenile Justice website.
- If a Virginia court has previously entered an order, or a case is currently pending regarding divorce, child custody, visitation or support, contact the clerk's office of that court directly. Virginia’s Court System page contains links to information on all courts in Virginia.
2. Where can I go for help in getting child support for my minor child?
Contact the Virginia Department of Social Services Division of Child Support Enforcement.
This Topic page of the Virginia Judicial System Self-Help website has general information about custody, visitation, and support.
F. Marriage, Divorce, and Changing a Last Name
1. Where can I find information about a marriage or divorce that has already taken place?
To obtain a copy of a marriage or divorce record, contact the clerk's office for the circuit court where the marriage license was issued, or the divorce was granted. Virginia’s Court System page has information on all courts in Virginia. Records also may be obtained from the Virginia Department of Health's Office of Vital Records or Department of Motor Vehicles locations.
2. Where can I find information or instructions on obtaining a divorce?
There are no official court forms dealing with the process of spousal separation or divorce; however, there are the following resources:
- The Virginia State Bar produced pamphlets about divorce, including :
- The Virginia State Bar offers the Virginia Lawyer Referral Service, through which you may have an initial consultation with an attorney for a reduced fee. The toll-free number is 1-800-552-7977.
- VALegal Aid has a Know Your Rights - Divorce page and programs in Virginia to provide free and low-cost legal assistance in civil cases to qualifying low-income people. The website has information about their services and information to help determine if a person qualifies for legal assistance based on where they live and their income.
- The Divorce Topic page of the Virginia Judicial System Self-Help website has general information about divorce and links to resources that will help in understanding the divorce process.
- You also may contact your local circuit court for more information. Virginia’s Court System page contains links to information on all courts in Virginia.
3. How can I be authorized to perform a marriage ceremony in Virginia?
Petitions for Authorization to Celebrate Rites of Marriage are filed in the circuit court of the locality where the wedding is planned to take place. The Circuit Court Clerks' Manual - Civil has information on these petitions. Virginia’s Court System page has links to information on all courts in Virginia.
4. How can I apply for a name change?
Applications for name change are filed in the circuit court, using the Application for Change of Name (Adult) and its Instructions or the Application for Change of Name (Minor) and its Instructions. The Circuit Clerks Manual – Civil explains the proceedings. For more information, contact the clerk's office of your local circuit court.
G. Probate and Decedents' Estates
Where can I find information about probate and decedents' estates in Virginia?
The Virginia Bar Association produces a Guide to the Administration of Decedents' Estates in Virginia. The Virginia Court Clerks' Association produces a guide titled Probate in Virginia.
The Virginia Judicial System Court Self-Help Probate topic page provides general information about probate and links to resources that will help in understanding the probate process.
For more information, contact your local circuit court. The Virginia’s Court System page has information on all courts in Virginia.
H. Death Certificate
Where can I get a copy of a death certificate?
A death certificate may be obtained from the Virginia Department of Health's Office of Vital Records. Certified copies of Virginia vital records (birth, death, marriage and divorce) also are available for purchase at Virginia Department of Motor Vehicle locations.
I. Search Land Records
Where can I research land records?
Land records are maintained in circuit court clerks' offices and are available for inspection there. Many circuit court clerks provide secure remote access to persons who have completed an application and subscription agreement with the clerk's office. For more information, contact the circuit court clerk of the locality in which you are interested in researching land records.
J. Small Claims Court
How can I pursue a small claims case (involving no more than $5,000) in a Virginia court?
Information on small claims case procedures is available at the following links:
- Small Claims Court Procedures Pamphlet
- General District Court Civil forms used in small claims cases
- The Virginia Judicial System Court Self-Help website has a Small Claims topic page.
- For further information, contact the clerk's office of your local general district court.
K. Criminal Records
1. How can I access public criminal court case records?
The Case Status and Information page contains links to online case information systems in which you can search for criminal cases in all general district courts and most circuit courts. If you know the locality in which the case was or will be heard, you can search by the defendant's name, the case number or date of the hearing Statewide searches by defendant or case number are possible. Felony cases are tried in circuit courts in Virginia. For further information about a particular criminal case, contact the clerk's office for the court where the case is filed. Virginia’s Court System page contains links to information on all courts in Virginia.
2. Where can I find information on filing for expungement of my criminal conviction?
Information on expungement may be found in the Records Retention and Destruction section of the District Court Manual. Complete the Petition or Motion for Expungement form and check the Instructions.
Information on expungement cases that are filed in the circuit court is available in the Circuit Court Clerks' Manual - Criminal. Complete the Petition for Expungement form and check the Instructions. The Circuit Court Clerks' Manual - Civil covers these proceedings.
3. Where can I find information about a criminal records check?
Criminal history records information is available to only certain persons, businesses and entities. The Virginia State Police maintains the Virginia Criminal Records Exchange, which is the sole repository for criminal records in Virginia.
L. Concealed Handgun Permits
How can I get a concealed handgun permit?
Information is available on the Resident Concealed Handgun Permit page of the Virginia State Police website. More information about concealed handgun permits can be found in the Circuit Court Clerks' Manual - Civil.
M. Restoration of Civil Rights
How can I get my civil rights restored?
The restoration of civil rights is handled through the Secretary of the Commonwealth, who hosts a webpage describing the process.
The Code of Virginia has a chapter on Restoration of Civil Rights.
Circuit courts in Virginia have a role in the restoration of voting rights to people convicted of certain felonies. The court process is described in Chapter 6 of the Circuit Court Clerks' Manual – Civil. The following forms are applicable to this process:
- Information About Petitioning a Circuit Court for Approval of the Right to Register to Vote
- Petition for Approval of the Right to be Eligible to Register to Vote
N. Appealing a Case
What can I do if I disagree with a court decision?
A party who disagrees with a court decision may, under certain circumstances and within certain time limits, appeal to a higher court. Basic information on appeals is available in several Court Informational pamphlets found under the For Citizens tab. Contact the clerk's office for the court in which your case was decided for additional information. The Virginia’s Courts System page contains links to information on all courts in Virginia.
O. Misconduct
1. What can I do if I am concerned about possible judicial misconduct by the judge in my case?
The Judicial Inquiry and Review Commission investigates charges of judicial misconduct or serious mental or physical disability that interfere with a judge's duties. The Commission investigates complaints against judges only, not lawyers, magistrates, or other court personnel. The Commission may not investigate matters of judicial discretion, such as the rulings and decisions of the judge, and cannot change any judicial decision or finding. The Commission does not interfere with pending cases, unless there is a complaint of delay.
2. What can I do if I am concerned about possible misconduct by a magistrate?
If you have concerns about the conduct of a magistrate and wish to file a complaint, you may submit a written complaint to the Department of Magistrate Services in the Office of the Executive Secretary of the Supreme Court of Virginia. The procedures for filing a complaint against a magistrate are available on the Magistrate Services page of Virginia's Judicial System website.
3. What can I do if I am concerned about possible misconduct on the part of my lawyer?
The Virginia State Bar regulates the legal profession in Virginia and receives complaints about lawyers’ conduct. If you are concerned about your lawyer’s conduct, the Virginia State Bar website has information about how you may file a complaint. You also may contact the Virginia State Bar at 804-775-0570. Callers outside the 804 area code may dial toll free 1-866-548-0873.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/18/faqs.html
Landlord - Tenant Forms | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/48/landlord-tenant-forms.html,"Landlord - Tenant Forms
Where can I find court approved forms?
The Virginia Judicial System has a number of forms for each court available on the court's form page. You can also access forms by entering the form number or a keyword in the search box on the court's form page, which is located in the upper right hand corner of each page above the navigation column.
District Court
Motion and Order for Voluntary Nonsuit (Form # DC-419)
- https://www.vacourts.gov/forms/district/dc419.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc419inst.pdf
Motion for Show Cause Summons or Capias (Form # DC-420)
- https://www.vacourts.gov/forms/district/dc420.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc420inst.pdf
Summons for Unlawful Detainer (Civil Claim for Eviction) (Form # DC-421)
- https://www.vacourts.gov/forms/district/dc421.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc421inst.pdf
Notice of Hearing to Establish Final Rent and Damages (Form # DC-422)
- https://www.vacourts.gov/forms/district/dc422.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc422inst.pdf
Distress Petition (Form # DC-423)
- https://www.vacourts.gov/forms/district/dc423.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc423inst.pdf
Petition for Expungement of Unlawful Detainer (Form # DC-425)
- https://www.vacourts.gov/forms/district/dc425.pdf
- Instructions - coming soon
Warrant in Debt-Interpleader (Form # DC-428) (Landlord)
- https://www.vacourts.gov/forms/district/dc428.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc428inst.pdf
Tenant’s Assertion and Complaint (Form # DC-429)
- https://www.vacourts.gov/forms/district/dc429.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc429inst.pdf
This online self-help tool on the Virginia Legal Aid website fills out a form for tenants to have a landlord fix serious damage to the rental unit or home where they live. You can set up a free account to save answers and return to finish later. Print the form when completed to deliver to the court.
Tenant’s Petition for Relief from Unlawful Exclusion (Form # DC-431)
- https://www.vacourts.gov/forms/district/dc431.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc431inst.pdf
Affidavit for Summons in Interpleader (Form # DC-432)",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/48/landlord-tenant-forms.html
Guide to Virginia Legal Information Resources (2025) | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/78/guide-virginia-legal-information-resources-2025.html,"Guide to Virginia Legal Information Resources (2025)
An updated Guide to Virginia Legal Information Resources has been released. This document includes a list of legal information resources covering topics as varied as incorporating a business, contesting a traffic ticket, researching health law, obtaining social security, renting a dwelling, buying a house, and writing a will. This list of resources does not constitute legal advice or answers to questions of law. The list identifies resources for public librarians seeking items for their legal collections and independent researchers seeking legal information. The hypertext links will send the reader to a website where the information is located or send the reader to content within WorldCat. WorldCat.org is a free online catalog which allows the reader to browse the collections of thousands of libraries, including Virginia's public libraries. By clicking on one of the links to a WorldCat record, the reader will see a list of libraries that include that legal resource in their collection. From there, one can either directly access online content that is openly available or click on a link for the library nearest them.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/78/guide-virginia-legal-information-resources-2025.html
Law Libraries | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/6/law-libraries.html,"Law Libraries
How can librarians help?
Librarians are available to help individuals with locating and using legal resources, both print and online. They can explain how to use sources of legal information, offer information about a law library near you, give you material for a school assignment, or refer you to a state agency that may provide information on a specific topic. It is unlawful for library staff to complete in-depth legal research for members of the public or provide legal advice. Law librarians are unable to interpret information appearing in legal publications such as Virginia's code or a court case.
How can I find my local law library?
Public law libraries are available in many cities and counties in Virginia.
https://www.vacourts.gov/courtadmin/library/virginia_public_lib.html
Where can I find resources for legal research?
The State Law Library has gathered links to a wide variety of resources that offer online access to Virginia and federal legal information. These sources offer information about Virginia state and local government, Virginia law schools, national judicial organizations and more. The University of Virginia Law Library has produced short videos that explain how to find and use basic sources of legal information, such as the Code of Virginia and Virginia cases.
Guide to Virginia Legal Information Resources (2025)
This document includes a list of legal information resources covering topics as varied as incorporating a business, contesting a traffic ticket, researching health law, obtaining social security, renting a dwelling, buying a house, and writing a will. This list of resources does not constitute legal advice or answers to questions of law. The list identifies resources for public librarians seeking items for their legal collections and independent researchers seeking legal information. The hypertext links will send the reader to a website where the information is located or send the reader to content within WorldCat. WorldCat.org is a free online catalog which allows the reader to browse the collections of thousands of libraries, including Virginia’s public libraries. By clicking on one of the links to a WorldCat record, the reader will see a list of libraries that include that legal resource in their collection. From there, one can either directly access online content that is openly available or click on a link for the library nearest them.
Online Legal Information Resources - AALL (aallnet.org)
AALL, the American Association of Law Libraries, has created an online legal information resource platform. It provides content for U.S. states, the District of Columbia, U.S. territories, U.S. Federal government, and Canada. The content includes session laws, codes, registers, and court opinions.
What is the Virginia State Law Library?
The Virginia State Law Library is a research collection that primarily serves the research needs of the Supreme Court of Virginia, the Court of Appeals of Virginia and the legal community.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/6/law-libraries.html
Freedom of Information Act Forms | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/53/freedom-information-act-forms.html,"Freedom of Information Act Forms
Where can I find court approved forms?
The Virginia Judicial System has a number of forms for each court available on the court's form page. You can also access forms by entering the form number or a keyword in the search box on the court's form page, which is located in the upper right hand corner of each page above the navigation column.
District Court
Petition for Injunction or Mandamus Freedom of Information Act and Affidavit for Good Cause or Protection of Social Security Numbers Act (Form # DC-495)",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/53/freedom-information-act-forms.html
Change of Sex Forms | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/44/change-sex-forms.html,"Change of Sex Forms
The Circuit Court Clerks' Manual - Civil was updated in July 2020.
""An application to amend a birth certificate to indicate a change of sex will be filed directly with the Virginia Department of Health for persons born in the Commonwealth.""
Form for changing sex designation -
https://www.vdh.virginia.gov/content/uploads/sites/93/2020/07/VS42_Gender-Designation-Form.pdf
Last updated on .",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/44/change-sex-forms.html
